583,I306121,Oracle workshops ( Dani ),12,2014
584,I306121,ABAP Silver Cert -  (Fri 28th March 9-13.30 Welcome 101 lite),13,2014
585,I306121,Revision & exam,14,2014
586,I306121,BPPO Training,15,2014
587,I306121,BPPO Coached Delivery,16,2014
588,I306121,BPPO Coached Delivery,17,2014
589,I306121,BPPO Coached Delivery,18,2014
590,I306121,BPPO Coached Delivery,19,2014
591,I306121,BPPO Coached Delivery,20,2014
592,I306121,BPPO Coached Delivery / GA training optional,21,2014
593,I306121,HANA Training,22,2014
594,I306121,Revision & Exam,23,2014
595,I306121,HANA DR (EWA  EW/GV),24,2014
596,I306121,HANA DR (EWA  EW/GV),25,2014
597,I306121,HANA DR (EWA  EW/GV),26,2014
598,I306121,HANA DR (EWA  EW/GV),27,2014
599,I306121,HANA DR (EWA  EW/GV),28,2014
600,I306121,HANA DR (EWA  EW/GV),29,2014
601,I306121,HANA DR (EWA  EW/GV),30,2014
602,I306121,HANA DR (EWA  EW/GV),31,2014
603,I306121,HANA DR (EWA  EW/GV),32,2014
604,I306121,HANA DR (EWA  EW/GV),33,2014
605,I306121,HANA DR (EWA  EW/GV),34,2014
606,I306121,Last week - will return to college for final year,35,2014
607,I306122,Induction,6,2014
608,I306122,EarlyWatch-SAPTECH,7,2014
609,I306122,EarlyWatch-UADM315,8,2014
610,I306122,Coached Session,9,2014
611,I306122,Coached Session + networking event,10,2014
612,I306122,Revision and Exams ,11,2014
613,I306122,BC400 Fundamentals ( Krishanthi ),12,2014
614,I306122,Oracle workshops ( Dani ),13,2014
615,I306122,ABAP Silver Cert -  (Fri 28th March 9-13.30 Welcome 101 lite),14,2014
616,I306122,PI Training & Delivery,15,2014
617,I306122,PI Coached delivery,16,2014
618,I306122,Java and EP Training,17,2014
619,I306122,EP Coached delivery,18,2014
620,I306122,Session Delivery,19,2014
621,I306122,Session Delivery,20,2014
622,I306122,GA training,21,2014
623,I306122,Session Delivery,22,2014
624,I306122,Session Delivery,23,2014
625,I306122,NA,24,2014
626,I306122,NA,25,2014
627,I306122,NA,26,2014
628,I306122,NA,27,2014
629,I306122,NA,28,2014
630,I306122,NA,29,2014
631,I306122,NA,30,2014
632,I306122,Last week,31,2014
633,I306123,Induction,6,2014
634,I306123,EarlyWatch-SAPTECH,7,2014
635,I306123,EarlyWatch-UADM315,8,2014
636,I306123,Coached Session,9,2014
637,I306123,Coached Session + networking event,10,2014
638,I306123,Revision and Exams ,11,2014
639,I306123,BC400 Fundamentals ( Krishanthi ),12,2014
640,I306123,Oracle workshops ( Dani ),13,2014
641,I306123,ABAP Silver Cert -  (Fri 28th March 9-13.30 Welcome 101 lite),14,2014
642,I306123,BPPO Training,15,2014
643,I306123,openSAP Mobile Development Course:,16,2014
644,I306123,MCC Processes & Assign Mobile DR Customer 360 Reviews / Attend Critical Customer Calls (Sheila),17,2014
645,I306123,Syclo Mobile Overview (Sheila) Customer (Infrabel) mobile platform presentation research topics assigned (in pairs),18,2014
646,I306123,Customer (Infrabel) mobile platform presentation research topics assigned and to be presented by Fri 9th May (Sheila  James A.),19,2014
647,I306123,Attend Mobile Development EGI (Registration Required - delivered by Amabille - tbc),20,2014
648,I306123,Infrabel (James) & Severstal (Sheila) Service Wrap-ups / Syclo Service Manager Internal Install/Config Workshop (James A.),21,2014
649,I306123,Out Sick,22,2014
650,I306123,EW classic services,23,2014
651,I306123,Rapid Prototyping  Rapid Deployment Solutions for Mobile/UX (Johnny),24,2014
652,I306123,Fiori/UI5 Workshop,25,2014
653,I306123,Introduction to hybris (Sheila)  Installation & Configuration,26,2014
654,I306125,Induction,6,2014
655,I306125,EarlyWatch-SAPTECH,7,2014
656,I306125,EarlyWatch-UADM315,8,2014
657,I306125,Coached Session,9,2014
658,I306125,Coached Session + networking event,10,2014
659,I306125,Revision and Exams ,11,2014
660,I306125,BC400 Fundamentals ( Krishanthi ),12,2014
661,I306125,Oracle workshops ( Dani ),13,2014
662,I306125,ABAP Silver Cert -  (Fri 28th March 9-13.30 Welcome 101 lite),14,2014
663,I306125,PI Training & Delivery,15,2014
664,I306125,PI Coached delivery,16,2014
665,I306125,Java and EP Training,17,2014
666,I306125,EP Coached delivery,18,2014
667,I306125,Session Delivery,19,2014
668,I306125,Session Delivery,20,2014
669,I306125,GA training,21,2014
670,I306125,Session Delivery,22,2014
671,I306125,Session Delivery,23,2014
672,I306125,NA,24,2014
673,I306125,NA,25,2014
674,I306125,NA,26,2014
675,I306125,NA,27,2014
676,I306125,NA,28,2014
677,I306125,NA,29,2014
678,I306125,NA,30,2014
679,I306125,Last week,31,2014
680,I306159,Induction,5,2014
681,I306159,EarlyWatch-SAPTECH,6,2014
682,I306159,EarlyWatch-UADM315,7,2014
683,I306159,Coached Session,8,2014
684,I306159,Coached Session + networking event,9,2014
685,I306159,Revision and Exams ,10,2014
686,I306159,BC400 Fundamentals ( Krishanthi ),11,2014
687,I306159,Oracle workshops ( Dani ),12,2014
688,I306159,ABAP Silver Cert -  (Fri 28th March 9-13.30 Welcome 101 lite),13,2014
689,I306159,Revision & exam,14,2014
690,I306159,BPPO Training,15,2014
691,I306159,BPPO Coached Delivery,16,2014
692,I306159,BPPO Coached Delivery,17,2014
693,I306159,BPPO Coached Delivery,18,2014
694,I306159,BPPO Coached Delivery,19,2014
695,I306159,BPPO Coached Delivery,20,2014
696,I306159,BPPO Coached Delivery OFF Mon & Tues,21,2014
697,I306159,HANA Training,22,2014
698,I306159,Revision & Exam,23,2014
699,I306159,HANA DR (EWA  EW/GV) / Mini InnoJam(priority),24,2014
700,I306159,HANA DR (EWA  EW/GV) / Mini InnoJam(priority),25,2014
701,I306159,HANA DR (EWA  EW/GV) / Mini InnoJam(priority),26,2014
702,I306159,HANA DR (EWA  EW/GV) / Mini InnoJam(priority),27,2014
703,I306159,HANA DR (EWA  EW/GV) / Mini InnoJam(priority),28,2014
704,I306159,HANA DR (EWA  EW/GV) / Mini InnoJam(priority),29,2014
705,I306159,HANA DR (EWA  EW/GV) / Mini InnoJam(priority),30,2014
706,I306159,Last Week - applied for permanent position,31,2014
707,I306810,Induction,6,2014
708,I306810,EarlyWatch-SAPTECH,7,2014
709,I306810,EarlyWatch-UADM315,8,2014
710,I306810,Coached Session,9,2014
711,I306810,Coached Session + networking event,10,2014
712,I306810,Revision and Exams ,11,2014
713,I306810,BC400 Fundamentals ( Krishanthi ),12,2014
714,I306810,Oracle workshops ( Dani ),13,2014
715,I306810,ABAP Silver Cert -  (Fri 28th March 9-13.30 Welcome 101 lite),14,2014
716,I306810,PI Training & Delivery,15,2014
717,I306810,PI Coached delivery,16,2014
718,I306810,Java and EP Training,17,2014
719,I306810,EP Coached delivery,18,2014
720,I306810,EP /PI session Delivery,19,2014
721,I306810,EP /PI session Delivery,20,2014
722,I306810,GA training,21,2014
723,I306810,Session Delivery,22,2014
724,I306810,Session Delivery,23,2014
725,I306810,EP /PI session Delivery,24,2014
726,I306810,EP /PI session Delivery,25,2014
727,I306810,EP /PI session Delivery,26,2014
728,I306810,EP /PI session Delivery,27,2014
729,I306810,EP /PI session Delivery,28,2014
730,I306810,EP /PI session Delivery,29,2014
731,I306810,EP /PI session Delivery,30,2014
732,I306810,EP /PI session Delivery,31,2014
733,I306810,EP /PI session Delivery,32,2014
734,I306810,EP /PI session Delivery,33,2014
735,I306810,EP /PI session Delivery,34,2014
736,I306810,EP /PI session Delivery,35,2014
737,I306810,EP /PI session Delivery,36,2014
738,I306810,EP /PI session Delivery,37,2014
739,I306810,Last Week,38,2014
740,I306205,Induction,6,2014
741,I306205,EarlyWatch-SAPTECH,7,2014
742,I306205,EarlyWatch-UADM315,8,2014
743,I306205,Coached Session,9,2014
744,I306205,Coached Session + networking event,10,2014
745,I306205,Revision and Exams ,11,2014
746,I306205,BC400 Fundamentals ( Krishanthi ),12,2014
747,I306205,Oracle workshops ( Dani ),13,2014
748,I306205,ABAP Silver Cert -  (Fri 28th March 9-13.30 Welcome 101 lite),14,2014
749,I306205,TPO Training,15,2014
750,I306205,TPO Coached Delivery,16,2014
751,I306205,TPO Coached Delivery,17,2014
752,I306205,TPO Coached Delivery,18,2014
753,I306205,TPO Coached Delivery,19,2014
754,I306205,TPO Coached Delivery,20,2014
755,I306205,GA training,21,2014
756,I306205,HANA Training,22,2014
757,I306205,HANA Revision Week & Exam,23,2014
758,I306205,Backoffice Team 4 novice (2) ARSD  EW  GA  GLS  TPO ,24,2014
759,I306205,Backoffice Team 4 novice (2) ARSD  EW  GA  GLS  TPO,25,2014
760,I306205,Backoffice Team 4 novice (2) ARSD  EW  GA  GLS  TPO,26,2014
761,I306205,Backoffice Team 4 novice (2) ARSD  EW  GA  GLS  TPO,27,2014
762,I306205,Backoffice Team 4 novice (2) ARSD  EW  GA  GLS  TPO ( off all week ),28,2014
763,I306205,Backoffice Team 4 novice (2) ARSD  EW  GA  GLS  TPO,29,2014
764,I306205,Backoffice Team 1 novice (2) TPO / capacity management,30,2014
765,I306205,Backoffice Team 1 novice (2) TPO / capacity management,31,2014
766,I306205,Backoffice Team 1 novice (2) TPO / capacity management,32,2014
767,I306205,Backoffice Team 1 novice (2) TPO / capacity management,33,2014
768,I306205,Backoffice Team 1 novice (2) TPO / capacity management ,34,2014
769,I306205,Backoffice Team 1 novice (2) TPO / capacity management (Off all week ),35,2014
770,I306205,Backoffice * 3 ( effectively last week),36,2014
771,I306205,Backoffice * 3 Off all week,37,2014
772,I306205,Last week Off all week,38,2014
773,I306115,Induction,5,2014
774,I306115,EarlyWatch-SAPTECH,6,2014
775,I306115,EarlyWatch-UADM315,7,2014
776,I306115,Coached Session,8,2014
777,I306115,Coached Session + networking event,9,2014
778,I306115,Revision and Exams ,10,2014
779,I306115,BC400 Fundamentals ( Krishanthi ),11,2014
780,I306115,Oracle workshops ( Dani ),12,2014
781,I306115,ABAP Silver Cert -  (Fri 28th March 9-13.30 Welcome 101 lite),13,2014
782,I306115,Revision & exam,14,2014
783,I306115,BPPO Training,15,2014
784,I306115,BPPO Coached Delivery,16,2014
785,I306115,BPPO Coached Delivery,17,2014
786,I306115,BPPO Coached Delivery,18,2014
787,I306115,BPPO Coached Delivery,19,2014
788,I306115,BPPO Coached Delivery,20,2014
789,I306115,BPPO Coached Delivery / GA training optional,21,2014
790,I306115,HANA Training,22,2014
791,I306115,Revision & Exam off Tues,23,2014
792,I306115,HANA DR (EWA  EW/GV),24,2014
793,I306115,HANA DR (EWA  EW/GV),25,2014
794,I306115,HANA DR (EWA  EW/GV),26,2014
795,I306115,HANA DR (EWA  EW/GV),27,2014
796,I306115,HANA DR (EWA  EW/GV),28,2014
797,I306115,HANA DR (EWA  EW/GV),29,2014
798,I306115,HANA DR (EWA  EW/GV),30,2014
799,I306115,HANA DR (EWA  EW/GV),31,2014
800,I306115,HANA DR (EWA  EW/GV),32,2014
801,I306115,HANA DR (EWA  EW/GV),33,2014
802,I306115,HANA DR (EWA  EW/GV),34,2014
803,I306115,Last week - will return to college for final year,35,2014
804,I306111,Induction,5,2014
805,I306111,EarlyWatch-SAPTECH,6,2014
806,I306111,EarlyWatch-UADM315,7,2014
807,I306111,Coached Session,8,2014
808,I306111,Coached Session + networking event,9,2014
809,I306111,Revision and Exams ,10,2014
810,I306111,BC400 Fundamentals ( Krishanthi ),11,2014
811,I306111,Oracle workshops ( Dani ),12,2014
812,I306111,ABAP Silver Cert -  (Fri 28th March 9-13.30 Welcome 101 lite),13,2014
813,I306111,Revision & exam,14,2014
814,I306111,BPPO Training,15,2014
815,I306111,BPPO Coached Delivery,16,2014
816,I306111,BPPO Coached Delivery,17,2014
817,I306111,BPPO Coached Delivery,18,2014
818,I306111,BPPO Coached Delivery,19,2014
819,I306111,BPPO Coached Delivery,20,2014
820,I306111,GA training optional,21,2014
821,I306111,HANA Training,22,2014
822,I306111,Revision & Exam,23,2014
823,I306111,HANA DR (EWA  EW/GV) (1/2 day 10th ),24,2014
824,I306111,HANA DR (EWA  EW/GV),25,2014
825,I306111,HANA DR (EWA  EW/GV),26,2014
826,I306111,HANA DR (EWA  EW/GV),27,2014
827,I306111,HANA DR (EWA  EW/GV),28,2014
828,I306111,HANA DR (EWA  EW/GV),29,2014
829,I306111,HANA DR (EWA  EW/GV),30,2014
830,I306111,HANA DR (EWA  EW/GV),31,2014
831,I306111,HANA DR (EWA  EW/GV),32,2014
832,I306111,HANA DR (EWA  EW/GV),33,2014
833,I306111,HANA DR (EWA  EW/GV),34,2014
834,I306111,Last week - will return to college for final year,35,2014
835,I306155,Induction,5,2014
836,I306155,EarlyWatch-SAPTECH,6,2014
837,I306155,EarlyWatch-UADM315,7,2014
838,I306155,Coached Session,8,2014
839,I306155,Coached Session + networking event,9,2014
840,I306155,Revision and Exams ,10,2014
841,I306155,BC400 Fundamentals ( Krishanthi ),11,2014
842,I306155,Oracle workshops ( Dani ),12,2014
843,I306155,ABAP Silver Cert -  (Fri 28th March 9-13.30 Welcome 101 lite),13,2014
844,I306155,Revision & exam,14,2014
845,I306155,BPPO Training,15,2014
846,I306155,BPPO Coached Delivery,16,2014
847,I306155,BPPO Coached Delivery,17,2014
848,I306155,BPPO Coached Delivery,18,2014
849,I306155,BPPO Coached Delivery,19,2014
850,I306155,BPPO Coached Delivery,20,2014
851,I306155,Holidays,21,2014
852,I306155,HANA Training,22,2014
853,I306155,Revision & Exam,23,2014
854,I306155,HANA DR (EWA  EW/GV) / Mini InnoJam(priority),24,2014
855,I306155,HANA DR (EWA  EW/GV) / Mini InnoJam(priority),25,2014
856,I306155,HANA DR (EWA  EW/GV) / Mini InnoJam(priority),26,2014
857,I306155,HANA DR (EWA  EW/GV) / Mini InnoJam(priority),27,2014
858,I306155,HANA DR (EWA  EW/GV) / Mini InnoJam(priority),28,2014
859,I306155,HANA DR (EWA  EW/GV) / Mini InnoJam(priority),29,2014
860,I306155,HANA DR (EWA  EW/GV) / Mini InnoJam(priority),30,2014
861,I306155,Last Week - applied for permanent position,31,2014
862,I306152,Induction,5,2014
863,I306152,EarlyWatch-SAPTECH,6,2014
864,I306152,EarlyWatch-UADM315,7,2014
865,I306152,Coached Session,8,2014
866,I306152,Coached Session + networking event,9,2014
867,I306152,Revision and Exams ,10,2014
868,I306152,BC400 Fundamentals ( Krishanthi ),11,2014
869,I306152,Oracle workshops ( Dani ),12,2014
870,I306152,ABAP Silver Cert -  (Fri 28th March 9-13.30 Welcome 101 lite),13,2014
871,I306152,TPO Training,14,2014
872,I306152,TPO Coached Delivery,15,2014
873,I306152,TPO Coached Delivery,16,2014
874,I306152,TPO Coached Delivery,17,2014
875,I306152,TPO Coached Delivery,18,2014
876,I306152,TPO Coached Delivery,19,2014
877,I306152,GA training,20,2014
878,I306152,HANA Training,21,2014
879,I306152,HANA Revision Week & Exam,22,2014
880,I306152,Backoffice Team 4 novice (2) ARSD  EW  GA  GLS  TPO,23,2014
881,I306152,Backoffice Team 4 novice (2) ARSD  EW  GA  GLS  TPO ,24,2014
882,I306152,Off Mon Backoffice Team 4 novice (2) ARSD  EW  GA  GLS  TPO,25,2014
883,I306152,Backoffice Team 4 novice (2) ARSD  EW  GA  GLS  TPO,26,2014
884,I306152,Backoffice Team 4 novice (2) ARSD  EW  GA  GLS  TPO ,27,2014
885,I306152,Backoffice Team 4 novice (2) ARSD  EW  GA  GLS  TPO,28,2014
886,I306152,Backoffice Team 1 novice (2) TPO / capacity management,29,2014
887,I306152,Backoffice Team 1 novice (2) TPO / capacity management,30,2014
888,I306152,Backoffice Team 1 novice (2) TPO / capacity management,31,2014
889,I306152,Backoffice Team 1 novice (2) TPO / capacity management,32,2014
890,I306152,Backoffice Team 1 novice (2) TPO / capacity management ,33,2014
891,I306152,Backoffice Team 1 novice (2) TPO / capacity management ( Anna off all week ),34,2014
892,I306152,Backoffice * 3,35,2014
893,I306152,Backoffice * 3,36,2014
894,I306152,Last week,37,2014
895,I306194,Induction,5,2014
896,I306194,EarlyWatch-SAPTECH,6,2014
897,I306194,EarlyWatch-UADM315,7,2014
898,I306194,Coached Session,8,2014
899,I306194,Coached Session + networking event,9,2014
900,I306194,Revision and Exams ,10,2014
901,I306194,BC400 Fundamentals ( Krishanthi ),11,2014
902,I306194,Oracle workshops ( Dani ),12,2014
903,I306194,ABAP Silver Cert -  (Fri 28th March 9-13.30 Welcome 101 lite),13,2014
904,I306194,Revision & exam,14,2014
905,I306194,BPPO Training,15,2014
906,I306194,BPPO Coached Delivery,16,2014
907,I306194,BPPO Coached Delivery,17,2014
908,I306194,BPPO Coached Delivery,18,2014
909,I306194,BPPO Coached Delivery,19,2014
910,I306194,BPPO Coached Delivery,20,2014
911,I306194,BOBJ training (Dean Coleman) sick thurs & fri,21,2014
912,I306194,HANA training,22,2014
913,I306194,Revision & Exam,23,2014
914,I306194,Analytics deployment room,24,2014
915,I306194,Analytics deployment room,25,2014
916,I306194,Analytics deployment room,26,2014
917,I306194,Analytics deployment room,27,2014
918,I306194,Analytics deployment room,28,2014
919,I306194,Analytics deployment room,29,2014
920,I306194,Analytics deployment room,30,2014
921,I306194,Analytics deployment room,31,2014
922,I306194,Analytics deployment room,32,2014
923,I306194,Analytics deployment room,33,2014
924,I306194,Analytics deployment room,34,2014
925,I306194,Analytics deployment room,35,2014
926,I306194,Analytics deployment room,36,2014
927,I306194,Analytics deployment room Last Week,37,2014
928,I306182,Induction,6,2014
929,I306182,EarlyWatch-SAPTECH,7,2014
930,I306182,EarlyWatch-UADM315,8,2014
931,I306182,Coached Session,9,2014
932,I306182,Coached Session + networking event,10,2014
933,I306182,Revision and Exams ,11,2014
934,I306182,BC400 Fundamentals ( Krishanthi ),12,2014
935,I306182,Oracle workshops ( Dani ),13,2014
936,I306182,ABAP Silver Cert -  (Fri 28th March 9-13.30 Welcome 101 lite),14,2014
937,I306182,TPO Training,15,2014
938,I306182,TPO Coached Delivery,16,2014
939,I306182,TPO Coached Delivery,17,2014
940,I306182,TPO Coached Delivery,18,2014
941,I306182,TPO Coached Delivery,19,2014
942,I306182,TPO Coached Delivery,20,2014
943,I306182,GA training,21,2014
944,I306182,HANA Training,22,2014
945,I306182,HANA Revision Week & Exam,23,2014
946,I306182,Backoffice Team 4 novice (2) ARSD  EW  GA  GLS  TPO ( Anna off 12th & 13th ),24,2014
947,I306182,Backoffice Team 4 novice (2) ARSD  EW  GA  GLS  TPO ,25,2014
948,I306182,Backoffice Team 4 novice (2) ARSD  EW  GA  GLS  TPO,26,2014
949,I306182,Backoffice Team 4 novice (2) ARSD  EW  GA  GLS  TPO,27,2014
950,I306182,Backoffice Team 4 novice (2) ARSD  EW  GA  GLS  TPO ( Anna off Fri ),28,2014
951,I306182,Backoffice Team 4 novice (2) ARSD  EW  GA  GLS  TPO Off Fri 18th,29,2014
952,I306182,Backoffice Team 1 novice (2) TPO / capacity management,30,2014
953,I306182,Backoffice Team 1 novice (2) TPO / capacity management,31,2014
954,I306182,Backoffice Team 1 novice (2) TPO / capacity management,32,2014
955,I306182,Backoffice Team 1 novice (2) TPO / capacity management,33,2014
956,I306182,Backoffice Team 1 novice (2) TPO / capacity management ( Anna off all week ),34,2014
957,I306182,Backoffice Team 1 novice (2) TPO / capacity management ( Anna off all week ),35,2014
958,I306182,Backoffice * 3,36,2014
959,I306182,Backoffice * 3,37,2014
960,I306182,Last week,38,2014
961,I306811,Induction Week ,15,2014
962,I306811,EarlyWatch-SAPTECH - Good Fri,16,2014
963,I306811,Easter Monday EarlyWatch-UADM315,17,2014
964,I306811,Coached Session,18,2014
965,I306811,May Day Coached Session,19,2014
966,I306811,Revision and Exams,20,2014
967,I306811,Oracle workshop,21,2014
968,I306811, ABAP Fundamentals Off 29th & 30th,22,2014
969,I306811,ABAP Silver Cert,23,2014
970,I306811,DVM rampup,24,2014
971,I306811,DVM,25,2014
972,I306811,DVM,26,2014
973,I306811,DVM,27,2014
974,I306811,DVM,28,2014
975,I306811,DVM,29,2014
976,I306811,DVM,30,2014
977,I306811,HANA,31,2014
978,I306811,HANA Revision & Exams,32,2014
979,I306811,DVM,33,2014
980,I306811,Last week,34,2014
981,I306818,Induction Week ,15,2014
982,I306818,EarlyWatch-SAPTECH - Good Fri,16,2014
983,I306818,Easter Monday EarlyWatch-UADM315,17,2014
984,I306818,Coached Session,18,2014
985,I306818,May Day Coached Session,19,2014
986,I306818,Revision and Exams,20,2014
987,I306818,Oracle workshops,21,2014
988,I306818, ABAP Fundamentals,22,2014
989,I306818,ABAP Silver Cert,23,2014
990,I306818,BPPO Training,24,2014
991,I306818,BPPO coached delivery (HCM),25,2014
992,I306818,BPPO coached delivery (HCM),26,2014
993,I306818,HCM rampup,27,2014
994,I306818,HCM rampup,28,2014
995,I306818,HCM rampup,29,2014
996,I306818,HCM rampup,30,2014
997,I306818,HANA,31,2014
998,I306818,HANA Revision & Exams,32,2014
999,I306818,HCM rampup,33,2014
1000,I306818,Last week,34,2014
1001,I306997,Induction Week ,15,2014
1002,I306997,EarlyWatch-SAPTECH - Good Fri,16,2014
1003,I306997,Easter Monday EarlyWatch-UADM315,17,2014
1004,I306997,Coached Session,18,2014
1005,I306997,ALM Roadmap Workshop,19,2014
1006,I306997,Revision and Exams,20,2014
1007,I306997,Oracle workshops,21,2014
1008,I306997,ABAP Fundamentals,22,2014
1009,I306997,ABAP Silver Cert,23,2014
1010,I306997,Perform Basic Configuration of Solution Manager,24,2014
1011,I306997,Research Performance/Load Testing at SAP ,25,2014
1012,I306997,Identify opportunites wiith CoE,26,2014
1013,I306997,Implement Load Runner Solution  including practical examples,27,2014
1014,I306997,Implement Load Runner Solution  including practical examples,28,2014
1015,I306997,Implement Load Runner Solution  including practical examples,29,2014
1016,I306997,Present results of project,30,2014
1017,I306997,Potential HANA,31,2014
1018,I306997,Potential HANA Revision & Exams,32,2014
1019,I306997,NA,33,2014
1020,I306997,Last Week,34,2014
1021,I306817,Induction Week ,15,2014
1022,I306817,EarlyWatch-SAPTECH - Good Fri,16,2014
1023,I306817,Easter Monday EarlyWatch-UADM315,17,2014
1024,I306817,Coached Session,18,2014
1025,I306817,May Day Coached Session,19,2014
1026,I306817,Revision and Exams,20,2014
1027,I306817,BOBJ training (Dean Coleman),21,2014
1028,I306817,HANA training,22,2014
1029,I306817,HANA Revision & Exams,23,2014
1030,I306817,Analytics deployment room,24,2014
1031,I306817,Analytics deployment room,25,2014
1032,I306817,Analytics deployment room,26,2014
1033,I306817,Analytics deployment room,27,2014
1034,I306817,Analytics deployment room,28,2014
1035,I306817,Analytics deployment room,29,2014
1036,I306817,Analytics deployment room,30,2014
1037,I306817,Analytics deployment room,31,2014
1038,I306817,Analytics deployment room,32,2014
1039,I306817,Analytics deployment room,33,2014
1040,I306817,Analytics deployment room Last Week,34,2014
1041,I307394,Induction Week ,24,2014
1042,I307394,EarlyWatch-SAPTECH,25,2014
1043,I307394,EarlyWatch-UADM315,26,2014
1044,I307394,Coached Session,27,2014
1045,I307394,Coached Session,28,2014
1046,I307394,Revision and Exams,29,2014
1047,I307394,Oracle workshops,30,2014
1048,I307394,ABAP Fundamentals,31,2014
1049,I307394,ABAP Silver Cert,32,2014
1050,I307394,BPPO,33,2014
1051,I307394,Coached Delivery,34,2014
1052,I307394,Coached Delivery,35,2014
1053,I307394,Coached Delivery,36,2014
1054,I307394,Coached Delivery,37,2014
1055,I307394,Coached Delivery,38,2014
1056,I307394,Coached Delivery,39,2014
1057,I307394,HANA,40,2014
1058,I307394,HANA Revision & Exams,41,2014
1059,I307394,NA,42,2014
1060,I307394,NA,43,2014
1061,I307394,NA,44,2014
1062,I307394,NA,45,2014
1063,I307394,NA,46,2014
1064,I307394,NA,47,2014
1065,I307394,NA,48,2014
1066,I307394,NA,49,2014
1067,I307394,Last Week - looking for permanent job. Masters complete in July ,50,2014
